Nombre,AI keywords,Resumen generado por la IA,País,URL,Instituciones,Destinatarios,Fecha de cierre,Publicar,Geolocation,Latitude,Longitude,Entidad
Open Call – Pleamar Sound Art,"Convocatoria, Open Call, Premio Internacional",,,https://hipermedula.org/2024/10/open-call-pleamar-sound-art/,,Revisar,,No,,,,
Premio Benoît Doche de Laquintane Collection - Swab 2024,Arte Sonoro,Premio Benoît Doche,,https://www.arteinformado.com/agenda/f/premio-benot-doche-de-laquintane-collection-swab-2024-233727,,Revisar,,No,,,,
Premio al mejor stand Swab 2024,"Convocatoria, Premio Internacional, exposición colectiva",Premio mejor stand Swab 2024,,https://www.arteinformado.com/agenda/f/premio-al-mejor-stand-swab-2024-233726,,Revisar,,No,,,,
Premio Colección La Escalera - Swab 2024,,Premio La Escalera - Swab 2024,,https://www.arteinformado.com/agenda/f/premio-coleccion-la-escalera-swab-2024-233506,,Revisar,,No,,,,
Premio Klasse - Estampa 2024,,Premio Klasse - Estampa 2024,,https://www.arteinformado.com/agenda/f/premio-klasse-estampa-2024-233730,,Revisar,,No,,,,
Premio Comunidad de Madrid - Estampa 2024,,Premio Comunidad de Madrid,,https://www.arteinformado.com/agenda/f/premio-comunidad-de-madrid-estampa-2024-233729,,Revisar,,No,,,,
Premio Colección Navacerrada - Estampa 2024,,Premio Navacerrada - Estampa 2024,,https://www.arteinformado.com/agenda/f/premio-coleccion-navacerrada-estampa-2024-233734,,Revisar,,No,,,,
Premio Colección La Escalera - Estampa 2024,,Premio Escalera Estampa 2024,,https://www.arteinformado.com/agenda/f/premio-coleccion-la-escalera-estampa-2024-233733,,Revisar,,No,,,,
Premio Colección Kells - Estampa 2024,,Premio Colecc. Kells - Estampa 2024,,https://www.arteinformado.com/agenda/f/premio-coleccion-kells-estampa-2024-233735,,Revisar,,No,,,,
Premio Colección Campocerrado - Estampa 2024,,Premio Campocerrado - Estampa,,https://www.arteinformado.com/agenda/f/premio-coleccion-campocerrado-estampa-2024-233732,,Revisar,,No,,,,
Premio Cervezas Alhambra - Estampa 2024,,Premio Cervezas Alhambra,,https://www.arteinformado.com/agenda/f/premio-cervezas-alhambra-estampa-2024-233736,,Revisar,,No,,,,
Mejor Stand Estampa 2023,,Mejor Stand Estampa 2023,,https://www.arteinformado.com/agenda/f/mejor-stand-estampa-2023-233737,,Revisar,,No,,,,
XXXI Premio Tomás Francisco Prieto 2024,,Premio Tomás F. Prieto 2024,,https://www.arteinformado.com/agenda/f/xxxi-premio-tomas-francisco-prieto-2024-233716,,Revisar,,No,,,,
Convocatoria para la XI edición de Mujeres Mirando Mujeres,,Mujeres Mirando Mujeres XI,,https://www.arteinformado.com/agenda/f/convocatoria-para-la-xi-edicion-de-mujeres-mirando-mujeres-233719,,Revisar,,No,,,,
4ª Convocatoria de Obra Colectiva «Siete mil y pico balas»,,7 mil y pico balas,,https://www.arteinformado.com/agenda/f/4-convocatoria-de-obra-colectiva-siete-mil-y-pico-balas-233712,,Revisar,,No,,,,
Premio Fundación MACBA,,Premio Fundación MACBA,,https://www.arteinformado.com/agenda/f/premio-fundacion-macba-233723,,Revisar,,No,,,,
Open Call Proyector 2025,,Open Call Proyector 2025,,https://www.arteinformado.com/agenda/f/open-call-proyector-2025-233710,,Revisar,,No,,,,
FotoComBA Programa Internacional de Fotografía Expandida 2025,,FotoComBA 2025,,https://www.arteinformado.com/agenda/f/fotocomba-programa-internacional-de-fotografia-expandida-2025-233728,,Revisar,,No,,,,
FotoCreativaBA Residencia Artística 2024-2025 [Member of Res Artis],,FotoCreativaBA 2024-2025,,https://www.arteinformado.com/agenda/f/fotocreativaba-residencia-artistica-2024-2025-member-of-res-artis-233731,,Revisar,,No,,,,
EU Funding & Tenders Portal,,,,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/CREA-MEDIA-2025-TVONLINE,,,,No,,,,
Exposición y Residencia de Artistas,,Exposición y Artistas,,https://www.revistamagenta.com/exposicion-y-residencia-de-artistas/,,,,No,,,,
Los premios MUSE Photography Awards tienen abierta su convocatoria 2025,,Premios MUSE Photography 2025,,https://www.recursosculturales.com/muse-design-awards/,,,,No,,,,
Convocatoria para Circulación de Obras Literarias Europeas 2025,,Circulación Obras Lit. Europeas,,https://www.recursosculturales.com/circulacion-obras-literarias-europeas/,,,,No,,,,
Concurso de Proyectos Curatoriales 2024 del Fondo Nacional de las Artes,,Concurso Proyectos Curatoriales,,https://www.recursosculturales.com/concurso-de-proyectos-curatoriales-fna/,,,,No,,,,
Residencia Gasworks (Londres) para artistas argentinos,,Gasworks (Londres) artistas arg.,,https://www.recursosculturales.com/residencias-gasworks-londres/,,,,No,,,,
Festival Internacional de Cine de las Yungas (FICY) – Competencia latinoamericana de cortos,,Festy Intl Cine Yungas,,https://www.recursosculturales.com/festival-cine-yungas/,,,,No,,,,
Premio Primavera de Novela 2025 convocado por Espasa y Ámbito Cultural,,Premio Primavera Novela 2025,,https://www.recursosculturales.com/premio-primavera-de-novela/,,,,No,,,,
Abierta la convocatoria al concurso Figurativas 2025 de pintura y escultura,,Concurso Figurativas 2025,,https://www.recursosculturales.com/concurso-figurativas-pintura-escultura/,,,,No,,,,
Guía CulturEU de financiación para las industrias culturales,,Financ. Cult. CulturEU,,https://www.recursosculturales.com/guia-cultureu-financiacion/,,,,No,,,,
"Beca de Historia del Arte y Cultura Visual, The Met",,,,https://hipermedula.org/2024/10/beca-de-historia-del-arte-y-cultura-visual-the-met/,,,,No,,,,
Residencia Gasworks para artistas argentinos,,Gasworks para artistas arg.,,https://hipermedula.org/2024/10/residencia-gasworks-para-artistas-argentinos/,,,,No,,,,
"Artistas en Residencia, Academia de Francia en Madrid",,Artistas en Francia 2025-26,,https://hipermedula.org/2024/10/artistas-en-residencia-academia-de-francia-en-madrid-2025-2026/,,,,No,,,,
Concurso Figurativas 2025,,Concurso Figurativas 2025,,https://hipermedula.org/2024/10/concurso-figurativas-2025/,,,,No,,,,
"Concurso de Proyectos Curatoriales 2024, FNA",,Concurso Proyectos Curatoriales,,https://hipermedula.org/2024/10/concurso-de-proyectos-curatoriales-2024-fondo-nacional-de-las-artes/,,,,No,,,,
Convocatoria Proyector Festival 2025,,Proyector Fest 2025,,https://hipermedula.org/2024/10/convocatoria-proyector-festival-2025/,,,,No,,,,
XI convocatoria Mujeres Mirando Mujeres,,Mujeres Mirando Mujeres,,https://hipermedula.org/2024/10/xi-convocatoria-mujeres-mirando-mujeres/,,,,No,,,,
XXIII Premio de Fotografía Universidad de Murcia / La Cámara Roja 2024,,Premio Fotografía UM 2024,,https://www.arteinformado.com/agenda/f/xxiii-premio-de-fotografia-universidad-de-murcia-la-camara-roja-2024-229417,,,,No,,,,
XIV Certamen de Creadores por la Libertad y la Paz,,XIV Certamen Creadores Lib y Paz,,https://www.arteinformado.com/agenda/f/xiv-certamen-de-creadores-por-la-libertad-y-la-paz-232015,,,,No,,,,
VII Certamen Nacional de pintura rápida Santomera,,VII Cert. Nac. Pintura Rápida,,https://www.arteinformado.com/agenda/f/vii-certamen-nacional-de-pintura-rapida-santomera-232973,,,,No,,,,
VII Certamen Internacional de Fotografía Contemporánea PHOCO’24. Valdepeñas 2024,,VII Certamen Fotografía PHOCO’24,,https://www.arteinformado.com/agenda/f/vii-certamen-internacional-de-fotografia-contemporanea-phoco24-valdepenas-2024-232177,,,,No,,,,
V Premio Internacional de Carteles MAKMA ‘Sostenible/Insostenible’,,V Premio Internacional Carteles,,https://www.arteinformado.com/agenda/f/v-premio-internacional-de-carteles-makma-sostenible-insostenible-230784,,,,No,,,,
Residencias B-Murals,,B-Murals,,https://www.arteinformado.com/agenda/f/residencias-b-murals-231947,,,,No,,,,
Premio B·Arte 2024 Restart,,Premio B·Arte 2024,,https://www.arteinformado.com/agenda/f/premio-barte-2024-restart-232448,,,,No,,,,
"MARE, Certamen Audiovisual para la Conservación del Mar Balear",,"MARE, Certamen Audiovisual",,https://www.arteinformado.com/agenda/f/mare-certamen-audiovisual-para-la-conservacion-del-mar-balear-232101,,,,No,,,,
IV Certamen Nacional de Pintura Real Club Mediterraneo,,IV Cert. Nac. Pintura RCM,,https://www.arteinformado.com/agenda/f/iv-certamen-nacional-de-pintura-real-club-mediterraneo-230849,,,,No,,,,
II Concurso de Fotografía “Turismo para un planeta mejor” ATF Turisferr,,Concurso Fotografía Turismo,,https://www.arteinformado.com/agenda/f/ii-concurso-de-fotografia-turismo-para-un-planeta-mejor-atf-turisferr-231726,,,,No,,,,
Gardening Residencies. Residencias Ajardinadas en PACA (Asturias): primavera y otoño 2024,,Ajardinadas en PACA,,https://www.arteinformado.com/agenda/f/gardening-residencies-residencias-ajardinadas-en-paca-asturias-primavera-y-otono-2024-228433,,,,No,,,,
Estancias de investigación del programa Museum of the Commons – Climate de L’Internationale,,Museum of the Commons - Climate,,https://www.arteinformado.com/agenda/f/estancias-de-investigacion-del-programa-museum-of-the-commons-climate-de-linternationale-232545,,,,No,,,,
Escombrarte,,,,https://www.arteinformado.com/agenda/f/escombrarte-232010,,,,No,,,,
Convocatoria Exposiciones La Tetería 2025,,,,https://www.arteinformado.com/agenda/f/convocatoria-exposiciones-la-teteria-2025-230841,,,,No,,,,
"47º Certamen Nacional de Pintura ""Ciudad de Manzanares""",,47º Certamen Pintura Manzanares,,https://www.arteinformado.com/agenda/f/47-certamen-nacional-de-pintura-ciudad-de-manzanares-231814,,,,No,,,,
17º Premio Nacional de Cerámica Ciudad de Castellón,,Premio Nacional Cerámica,,https://www.arteinformado.com/agenda/f/17-premio-nacional-de-ceramica-ciudad-de-castellon-231346,,,,No,,,,
Convocatoria para la presentación y selección de proyectos expositivos del año 2025,,Proy. expositivos 2025,,https://www.arteinformado.com/agenda/f/convocatoria-para-la-presentacion-y-seleccion-de-proyectos-expositivos-del-ano-2025-232009,,,,No,,,,
Call for Contributions. Híbrides: Small Embodied Data,,Híbrides: Small Embodied Data,,https://www.arteinformado.com/agenda/f/call-for-contributions-hibrides-small-embodied-data-232677,,,,No,,,,
Visionados CAF con José Manuel Navia,,Visionados CAF con J.M. Navia,,https://www.arteinformado.com/agenda/f/visionados-caf-con-jose-manuel-navia-232816,,,,No,,,,
Premio Arte Joven 2024,,Premio Arte Joven 2024,,https://www.arteinformado.com/agenda/f/premio-arte-joven-2024-232690,,,,No,,,,
XXVII Certamen Nacional de Pintura - Ayuntamiento de Villaviciosa 2024,,Certamen Pintura Villaviciosa,,https://www.arteinformado.com/agenda/f/xxvii-certamen-nacional-de-pintura-ayuntamiento-de-villaviciosa-2024-233003,,,,No,,,,
Extensión de convocatoria | 4ta. fecha del año,,Ext. conv. 4ta. fecha año,,https://www.arteinformado.com/agenda/f/extension-de-convocatoria-4ta-fecha-del-ano-233043,,,,No,,,,
#6 Anniversary Open Call,,6 Aniv. Open Call,,https://www.arteinformado.com/agenda/f/6-anniversary-open-call-232778,,,,No,,,,
Arte sobre papel - Premio FBO 2025,,Arte sobre papel - FBO 2025,,https://www.arteinformado.com/agenda/f/arte-sobre-papel-premio-fbo-2025-232008,,,,No,,,,
Premio Manos Unidas de Fotoperiodismo 2024,,Premio Manos Unidas Fotoperiodismo,,https://www.arteinformado.com/agenda/f/premio-manos-unidas-de-fotoperiodismo-2024-232943,,,,No,,,,
IV Convocatoria NUDO/KNOT para artistas e investigadores - 2024,,IV Convocatoria NUDO/KNOT 2024,,https://www.arteinformado.com/agenda/f/iv-convocatoria-nudo-knot-para-artistas-e-investigadores-2024-232014,,,,No,,,,
Premio Eurostars Hotel Company de Fotografía de Málaga,,Premio Eurostars Fotografía,,https://www.arteinformado.com/agenda/f/premio-eurostars-hotel-company-de-fotografia-de-malaga-229369,,,,No,,,,
2024 Foundwork Artist Prize,,2024 Foundwork Artist Prize,,https://www.arteinformado.com/agenda/f/2024-foundwork-artist-prize-232048,,,,No,,,,
XXIII Certamen Cultural Virgen de las Viñas,,XXIII Certamen Cultural Virgen,,https://www.arteinformado.com/agenda/f/xxiii-certamen-cultural-virgen-de-las-vinas-231630,,,,No,,,,
Premis Arnau de Palomar 2024: Arts plàstiques,,Premis Arnau de Palomar 2024,,https://www.arteinformado.com/agenda/f/premis-arnau-de-palomar-2024-arts-plstiques-231721,,,,No,,,,
Concurso del cartel anunciador del Belén artístico  “La Nacencia” 2024,,Concurso cartel Belén 2024,,https://www.arteinformado.com/agenda/f/concurso-del-cartel-anunciador-del-belen-artistico-la-nacencia-2024-231111,,,,No,,,,
30 Concurso Latinoamericano de Fotografía Documental Los Trabajos y los Días,,30 Concurso Latinoamericano Fotografía,,https://www.arteinformado.com/agenda/f/30-concurso-latinoamericano-de-fotografia-documental-los-trabajos-y-los-dias-232611,,,,No,,,,
III Concurso Nacional de Pintura Rápida de Albuixech,,Concurso Pintura Rápida Albuixech,,https://www.arteinformado.com/agenda/f/iii-concurso-nacional-de-pintura-rapida-de-albuixech-232980,,,,No,,,,
Confluence 2025,,Conflu 2025,,https://www.arteinformado.com/agenda/f/confluence-2025-233283,,,,No,,,,
XXVII Certamen Jóvenes Pintores de la Fundación Gaceta,,XXVII Certamen Jóvenes Pintores,,https://www.arteinformado.com/agenda/f/xxvii-certamen-jovenes-pintores-de-la-fundacion-gaceta-232016,,,,No,,,,
Residencia Artística Snowapple - Wilderness 2025,,Snowapple Wilderness 2025,,https://www.arteinformado.com/agenda/f/residencia-artistica-snowapple-wilderness-2025-232242,,,,No,,,,
Premi de Pintura Paco Merino 2024,,Premi Pintura Paco Merino,,https://www.arteinformado.com/agenda/f/premi-de-pintura-paco-merino-2024-231262,,,,No,,,,
Muestra de Arte Joven en La Rioja,,Muestra Arte Joven La Rioja,,https://www.arteinformado.com/agenda/f/muestra-de-arte-joven-en-la-rioja-231568,,,,No,,,,
II Concurso de Pintura Mística,,II Conc. Pintura Mística,,https://www.arteinformado.com/agenda/f/ii-concurso-de-pintura-mistica-230596,,,,No,,,,
Convocatoria para Artistas Visuales - Agenda Exposición 2024 FRD,,Convocatoria Artistas Visuales,,https://www.arteinformado.com/agenda/f/convocatoria-para-artistas-visuales-agenda-exposicion-2024-frd-231540,,,,No,,,,
Festival Euforia: Cine trans/nb.,,Festival Euforia: Cine trans/nb,,https://www.arteinformado.com/agenda/f/festival-euforia-cine-trans-nb-233010,,,,No,,,,
Amadeus International Design Competition 2024-2025,,Comp. Int. de Diseño 2024-25,,https://www.arteinformado.com/agenda/f/amadeus-international-design-competition-2024-2025-232279,,,,No,,,,
Premio Nacional de Fotografía 2024,,Premio Nacional Fotografía 2024,,https://www.arteinformado.com/agenda/f/premio-nacional-de-fotografia-2024-233513,,,,No,,,,
"XX Certamen de Pintura Contemporánea ""Casimiro Baragaña""",,XX Cert. Pintura Contemp.,,https://www.arteinformado.com/agenda/f/xx-certamen-de-pintura-contemporanea-casimiro-baragana-230661,,,,No,,,,
XIX Concurso de Pintura Rápida Villa de Osuna 2024,,Concurso Pintura Rápida Osuna,,https://www.arteinformado.com/agenda/f/xix-concurso-de-pintura-rapida-villa-de-osuna-2024-232735,,,,No,,,,
Premio Mango al mejor artista emergente - Swab 2024,,Premio Mango Artista Emergente,,https://www.arteinformado.com/agenda/f/premio-mango-al-mejor-artista-emergente-swab-2024-233504,,,,No,,,,
Premio Fundació Vila Casas - Swab 2024,,Premio Fundació Vila Casas,,https://www.arteinformado.com/agenda/f/premio-fundacio-vila-casas-swab-2024-233502,,,,No,,,,
Premio Fundació Úniques - Swab 2024,,Premi Fundació Úniques - Swab,,https://www.arteinformado.com/agenda/f/premio-fundacio-uniques-swab-2024-233515,,,,No,,,,
Premio Colección La Escalera - Swab 2023,,Premio La Escalera - Swab 2023,,https://www.arteinformado.com/agenda/f/premio-coleccion-la-escalera-swab-2023-233506,,,,No,,,,
Premio Colección José Luis Lorenzo - Swab 2024,,Premio Colecc. José L. Lorenzo,,https://www.arteinformado.com/agenda/f/premio-coleccion-jose-luis-lorenzo-swab-2024-233507,,,,No,,,,
Premio Colección de Arte Kells - Swab 2024,,,,https://www.arteinformado.com/agenda/f/premio-coleccion-de-arte-kells-swab-2024-233508,,,,No,,,,
Premio adquisición Piramidón - Swab 2024,,Premio adquisición Piramidón,,https://www.arteinformado.com/agenda/f/premio-adquisicion-piramidon-swab-2024-233505,,,,No,,,,
Premio adquisición Fundación Carmen & Lluís Bassat - Swab 2024,,Premio Fundación Carmen & Lluís,,https://www.arteinformado.com/agenda/f/premio-adquisicion-fundacion-carmen-lluis-bassat-swab-2024-233503,,,,No,,,,
Premio a la mejor obra sobre papel Colección Diezy7 - Swab 2024,,Premio mejor obra sobre papel,,https://www.arteinformado.com/agenda/f/premio-a-la-mejor-obra-sobre-papel-coleccion-diezy7-swab-2024-233516,,,,No,,,,
28º Premio Internacional de Fotografía Humanitaria Luis Valtueña,,28º Premio Fotografía Humanitaria,,https://www.arteinformado.com/agenda/f/28-premio-internacional-de-fotografia-humanitaria-luis-valtuena-231800,,,,No,,,,
Certamen de Pintura al Aire Libre Ramón Córdoba 2024,,Certamen Pintura Ramón Córdoba,,https://www.arteinformado.com/agenda/f/certamen-de-pintura-al-aire-libre-ramon-cordoba-2024-231221,,,,No,,,,
XXIV Concurso Pintura Villa de Durango,,XXIV Conc. Pintura Villa Durango,,https://www.arteinformado.com/agenda/f/xxiv-concurso-pintura-villa-de-durango-232199,,,,No,,,,
III Premio Internacional de Grabado de Castilla- La Mancha,,III Premio Internacional Grabado,,https://www.arteinformado.com/agenda/f/iii-premio-internacional-de-grabado-de-castilla-la-mancha-231275,,,,No,,,,
XXXII versión del concurso Arte en Vivo,,Concurso Arte en Vivo XXXII,,https://www.arteinformado.com/agenda/f/xxxii-version-del-concurso-arte-en-vivo-233396,,,,No,,,,
